submission_date,state,new_case,new_death,mortality,new_case_7,new_death_7,mortality_7,delta_c,delta_d,delta_c_7,delta_d_7
11/20/2020,AL,2337,31,0.013264869,2258.857143,26.57142857,0.012562505,-171,-0.428571429,5.367346936,-0.571428572
11/21/2020,AL,1573,33,0.020979021,2233.714286,26.42857143,0.01259608,25.14285714,0.142857143,13.63265306,-0.510204082
11/22/2020,AL,1597,27,0.0169067,2284.428571,28.85714286,0.013331467,-50.71428571,-2.428571429,-0.46938776,-0.530612245
11/23/2020,AL,2758,27,0.009789703,2049,28.71428571,0.015746525,235.4285714,0.142857143,-10.4489796,-0.795918368
11/24/2020,AL,2489,23,0.009240659,2004.857143,29.14285714,0.016246585,44.14285714,-0.428571429,-0.020408167,-0.93877551
11/25/2020,AL,2719,37,0.013607944,2089.285714,29.57142857,0.015626133,-84.42857143,-0.428571429,-31.24489796,-1.102040817
11/26/2020,AL,870,23,0.026436782,2161,31.71428571,0.016069394,-71.71428571,-2.142857143,-40.46938776,-0.836734694
11/27/2020,AL,2028,34,0.016765286,2259,33.14285714,0.016205626,-98,-1.428571429,-133.5510204,-1.224489796
11/28/2020,AL,2164,36,0.01663586,2452.428571,34.14285714,0.016000732,-193.4285714,-1,-166.1632653,-1.265306122
11/29/2020,AL,2099,42,0.020009528,2567.714286,34.71428571,0.015717869,-115.2857143,-0.571428571,-153.4693877,-1.183673469
11/30/2020,AL,3444,37,0.010743322,2983.857143,37.28571429,0.013489466,-416.1428571,-2.571428571,-146.5102041,-1.204081633
12/1/2020,AL,3843,30,0.007806401,3168,38,0.012774084,-184.1428571,-0.714285714,-153.7755102,-1.224489796
12/2/2020,AL,3526,41,0.011627907,3163.571429,37.85714286,0.012741649,4.428571429,0.142857143,-119.4081633,-1.591836734
12/3/2020,AL,3783,41,0.010837959,3186.571429,40.14285714,0.01354939,-23,-2.285714286,-126.2448979,-1.857142857
12/4/2020,AL,3317,39,0.011757612,3335.428571,41.71428571,0.013543195,-148.8571429,-1.571428571,-69.87755101,-1.755102041
12/5/2020,AL,2133,35,0.016408814,3288.285714,45.28571429,0.014664586,47.14285714,-3.571428571,-58.85714286,-1.959183673
12/6/2020,AL,2260,58,0.025663717,3451.428571,47.71428571,0.014778459,-163.1428571,-2.428571429,-70.28571429,-2.591836735
12/7/2020,AL,4486,48,0.010699955,3473,49.57142857,0.015191106,-21.57142857,-1.857142857,-65.93877551,-1.87755102
12/8/2020,AL,3513,55,0.015656134,3580,51.71428571,0.015408714,-107,-2.142857143,-31.32653061,-1.979591837
12/9/2020,AL,4668,58,0.012425021,3655.571429,56,0.016552845,-75.57142857,-4.285714286,-48.5510204,-1.510204082
12/10/2020,AL,3934,54,0.013726487,3648.142857,53.28571429,0.015409891,7.428571429,2.714285714,-15.08163265,-1.448979592
12/11/2020,AL,4066,54,0.013280866,3554.714286,55.57142857,0.016267249,93.42857143,-2.285714286,-39.36734694,-1.12244898
12/12/2020,AL,2662,65,0.024417731,3628.142857,55.85714286,0.016052724,-73.42857143,-0.285714286,-25.42857143,-0.918367347
12/13/2020,AL,2208,39,0.017663043,3557,57.85714286,0.016744319,71.14285714,-2,-10.77551021,-0.204081633
12/14/2020,AL,3832,64,0.016701461,3748.571429,57.42857143,0.01616457,-191.5714286,0.428571429,-18.42857143,-1.081632653
12/15/2020,AL,4027,57,0.014154457,3758,58.14285714,0.016307132,-9.428571429,-0.714285714,-54.02040817,-0.795918367
12/16/2020,AL,4170,72,0.017266187,3731,57.42857143,0.016284889,27,0.714285714,-54.97959184,-0.93877551
12/17/2020,AL,5275,51,0.009668246,3777.142857,60.85714286,0.017317504,-46.14285714,-3.428571429,-61.16326531,-0.816326531
12/18/2020,AL,4132,59,0.0142788,3932.857143,61.14285714,0.016847179,-155.7142857,-0.285714286,1.653061222,-1.081632653
12/19/2020,AL,2473,60,0.02426203,4013,62.42857143,0.016880164,-80.14285714,-1.285714286,65.6122449,-0.918367347
12/20/2020,AL,2531,63,0.024891347,3985.142857,63.57142857,0.017288678,27.85714286,-1.142857143,64.83673469,-1.244897959
12/21/2020,AL,4922,66,0.013409183,3737,65,0.018370554,248.1428571,-1.428571429,77.02040816,-0.979591837
12/22/2020,AL,4588,66,0.014385353,3298.714286,64.57142857,0.023849523,438.2857143,0.428571429,118.6530612,-1
12/23/2020,AL,3975,80,0.020125786,3277.142857,66.14285714,0.024751674,21.57142857,-1.571428571,124.1020408,-1.081632653
12/24/2020,AL,3538,61,0.017241379,3238,67.71428571,0.025879608,39.14285714,-1.571428571,107.8979592,-0.673469388
12/25/2020,AL,1064,56,0.052631579,3102.285714,68.14285714,0.026445668,135.7142857,-0.428571429,47.10204082,-0.673469388
12/26/2020,AL,2322,71,0.030577089,3144.285714,70,0.026702316,-42,-1.857142857,-67.75510204,-1.265306122
12/27/2020,AL,2257,74,0.032786885,3229.857143,68.28571429,0.025951009,-85.57142857,1.714285714,-74.44897959,-1.224489796
12/28/2020,AL,3972,69,0.017371601,3407.285714,69.71428571,0.025609892,-177.4285714,-1.428571429,-76.89795918,-1.040816327
12/29/2020,AL,4882,79,0.016181893,3773,73.42857143,0.021323513,-365.7142857,-3.714285714,-127.9183673,-1.510204082
12/30/2020,AL,4574,68,0.014866638,3798.285714,74.71428571,0.021528616,-25.28571429,-1.285714286,-117.2244898,-1.06122449
12/31/2020,AL,4780,71,0.014853556,3776.285714,75,0.022007468,22,-0.285714286,-115.8979592,-1.551020408
1/1/2021,AL,3624,82,0.022626932,3997.714286,78.71428571,0.021983512,-221.4285714,-3.714285714,-96.14285714,-1.510204082
1/2/2021,AL,2499,80,0.032012805,3964.857143,77.42857143,0.021821426,32.85714286,1.285714286,-74.16326531,-0.755102041
1/3/2021,AL,2103,76,0.036138849,4041.142857,79.14285714,0.021935008,-76.28571429,-1.714285714,-77.16326531,-0.632653061
1/4/2021,AL,5522,95,0.017203912,4080.285714,80.28571429,0.022046097,-39.14285714,-1.142857143,-79.34693878,-0.795918367
1/5/2021,AL,4652,70,0.015047291,4292.142857,78.71428571,0.020799748,-211.8571429,1.571428571,-16.77551021,-0.142857143
1/6/2021,AL,5108,80,0.015661707,4338.428571,79.14285714,0.020426682,-46.28571429,-0.428571429,-4.979591844,-0.489795919
1/7/2021,AL,5054,79,0.015631183,4331.714286,80.57142857,0.021239531,6.714285714,-1.428571429,31.67346938,-0.367346939
1/8/2021,AL,5107,71,0.013902487,4115.142857,79.71428571,0.02195564,216.5714286,0.857142857,74.85714285,-0.551020408
1/9/2021,AL,2823,83,0.029401346,3999.714286,80.85714286,0.022704794,115.4285714,-1.142857143,144.4285714,-0.857142857
1/10/2021,AL,2056,86,0.041828794,3819.428571,81.71428571,0.02366182,180.2857143,-0.857142857,169.8163265,-0.510204082
1/11/2021,AL,4006,89,0.022216675,3556.285714,84.14285714,0.025698497,263.1428571,-2.428571429,180.4285714,0.020408163
1/12/2021,AL,3844,78,0.020291363,3281.142857,84.71428571,0.027080641,275.1428571,-0.571428571,181.5306122,-0.040816326
1/13/2021,AL,3846,86,0.022360894,3149.714286,82.71428571,0.02806024,131.4285714,2,176.9591837,0.06122449
1/14/2021,AL,3212,96,0.02988792,3068.714286,80.42857143,0.028800614,81,2.285714286,170.6734694,0.204081633
1/15/2021,AL,3181,75,0.023577491,2844.428571,80,0.0306702,224.2857143,0.428571429,126.2857143,0.693877551
1/16/2021,AL,1903,69,0.036258539,2761,80.42857143,0.031320952,83.42857143,-0.428571429,85.53061225,0.551020408
